"apartment_name","apartment_url","apartment_price","apartment_image_image","apartment_image_url","apartment_description","apartment_details_name"
"","","","","","","3BR / 1Ba"
"","","","","","","110m2"
"","","","","","","furnished"
"","","","","","","maisonette"
"","","","","","","laundry on site"
"","","","","","","attached garage"
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00F0F_4bJO9xpEspi_0bC07K_50x50c.jpg","https://images.craigslist.org/00F0F_4bJO9xpEspi_0bC07K_600x450.jpg","Sharing by max 2 non family individuals.
Available as of today for at least 1 year, longer preferred.
Rent is 1900,- exclusive utilities.
Looking for a wonderfully spacious 5-room home in Amsterdam-East, look no further! This beautiful home of approx. 116 m2 is now available for a family or max 2 non family individuals sharing. The house is equipped with three spacious bedrooms, it has a very spacious balcony at the rear and the house has a pleasant layout.
SURROUNDINGS:
The apartment has an ideal location with regard to accessibility and daily facilities. In the nearby area you will find Javaplein, Javastraat and Dapperstraat with its well-known Dappermarkt. Here you will find a diversity of nice restaurants, cafés, shops and nice boutiques.
The property is perfectly accessible both by public transport and by car. The Central Station can be reached by city bus 22 and tram 14 in about 15 minutes and these will also take you to various junctions in the city. Via exit road S114 you can reach the Ring A10 within 10 minutes by car.
LAYOUT:
The property is located on the first floor, through the neat staircase of the building, you will find the entrance of the property on the first floor. You enter the house in the central hall which gives access to all rooms in the house.
At the front of the house you will find a spacious living room with a French balcony. The living room is divided into a spacious seating area and dining area. Adjacent to the living room is the beautiful open kitchen located, equipped with a 5-burner gas stove, dishwasher, fridge / freezer and built-in oven. At the rear is the utility room and a very spacious balcony with over the inner gardens.
The house has three spacious bedrooms, a bathroom and separate toilet, all of which can be reached through the hall. The bathroom has a large shower and sink.
Furthermore, the entire house has a very maintenance-friendly floor. The house is painted in its entirety for delivery.
DETAILS:
- Living area of approximately 116m2;
- within walking distance of the pleasant Javastraat;
- Fully painted
- equipped with three spacious bedrooms;
- External storage room of approx. 6m2
- deposit is equal to two months rent and refundable.
- Registration with the city hall is compulsory.",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00N0N_klxSwms17fF_09G06s_50x50c.jpg","https://images.craigslist.org/00N0N_klxSwms17fF_09G06s_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00T0T_1tpVg8gZyJr_0bC07K_50x50c.jpg","https://images.craigslist.org/00T0T_1tpVg8gZyJr_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00X0X_6ROhhgI0Rmv_0bC07K_50x50c.jpg","https://images.craigslist.org/00X0X_6ROhhgI0Rmv_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00p0p_amfbTzHs7tE_0bC07K_50x50c.jpg","https://images.craigslist.org/00p0p_amfbTzHs7tE_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/01010_64F2s9vjUfY_0bC07K_50x50c.jpg","https://images.craigslist.org/01010_64F2s9vjUfY_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00O0O_ckEYmZdoyGG_0bC07K_50x50c.jpg","https://images.craigslist.org/00O0O_ckEYmZdoyGG_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00A0A_kd2OqExVT2R_0bC07K_50x50c.jpg","https://images.craigslist.org/00A0A_kd2OqExVT2R_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00b0b_5yeRjgfZSRQ_0bC07K_50x50c.jpg","https://images.craigslist.org/00b0b_5yeRjgfZSRQ_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00z0z_c6kp2DewBM9_0bC07K_50x50c.jpg","https://images.craigslist.org/00z0z_c6kp2DewBM9_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/01010_g9YAViqfTnq_0bC07K_50x50c.jpg","https://images.craigslist.org/01010_g9YAViqfTnq_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00G0G_5oxBUtyT8qz_0bC07K_50x50c.jpg","https://images.craigslist.org/00G0G_5oxBUtyT8qz_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00X0X_beIWtkZVGg4_0bC07K_50x50c.jpg","https://images.craigslist.org/00X0X_beIWtkZVGg4_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00n0n_fIMqbjyXmnK_0bC07K_50x50c.jpg","https://images.craigslist.org/00n0n_fIMqbjyXmnK_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00Z0Z_SsWk2Asa1W_0bC07K_50x50c.jpg","https://images.craigslist.org/00Z0Z_SsWk2Asa1W_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/01414_9xgjQpw4wXI_0bC07K_50x50c.jpg","https://images.craigslist.org/01414_9xgjQpw4wXI_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00k0k_hKF2dp4tHc0_0bC07K_50x50c.jpg","https://images.craigslist.org/00k0k_hKF2dp4tHc0_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/01515_dgrbAFs1ZQp_0bC07K_50x50c.jpg","https://images.craigslist.org/01515_dgrbAFs1ZQp_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00y0y_f3mWpq1UXMq_0bC07K_50x50c.jpg","https://images.craigslist.org/00y0y_f3mWpq1UXMq_0bC07K_600x450.jpg","-''-",""
"Nicely furnished 3 double bedrooms apartment near Oosterpark","https://amsterdam.craigslist.org/apa/d/nicely-furnished-double-bedrooms/7322982201.html","€1,900","https://images.craigslist.org/00H0H_hH5b9PaGmAJ_0bC07K_50x50c.jpg","https://images.craigslist.org/00H0H_hH5b9PaGmAJ_0bC07K_600x450.jpg","-''-",""
"","","","","","","3BR / 1Ba"
"","","","","","","116m2"
"","","","","","","furnished"
"","","","","","","apartment"
"","","","","","","laundry on site"
"","","","","","","street parking"
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00R0R_1KOKMyRgMOd_50x50c.jpg","https://images.craigslist.org/00R0R_1KOKMyRgMOd_600x450.jpg","Newly renovated furnished 2-bedrooms apartment is looking for new tenants. Located in Amsterdam North (5 mins from metro) and is available now. Some characteristics:
Very light and spacious two-bedroom apartment of 80m2 with an amazing view on green surroundings. Located in quiet and green residential area. Fully equipped and partially furnished apartment with all appliances, e.g. kitchen, dishwasher, washing machine, vacuum cleaner, the furniture included.
It takes 15 mins to get to the city center (metro Station Noord close by).
Basement storage unit available for bikes or other things.
Beautiful and quite park and big shopping center are at a walking distance. Elementary school across the street and a daycare at a walking distance. Free car parking just in front of the building with an easy access to A10 highway.
- furniture is optional
- on the eighth floor
- master bedroom is 16 sqm and second bedroom is 12 sqm
- rental period: minimum 12 months
- sharing the apartment is allowed: max 2 adults if non family related
- registration possible (and compulsory)
- rent is 1600,- excl. g/e/w. (around 115 per month)
- refundable deposit required",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00l0l_1EXszAjWpaO_50x50c.jpg","https://images.craigslist.org/00l0l_1EXszAjWpaO_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/01212_h818g26ODLV_50x50c.jpg","https://images.craigslist.org/01212_h818g26ODLV_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00s0s_giPMM7aS4fK_50x50c.jpg","https://images.craigslist.org/00s0s_giPMM7aS4fK_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00L0L_f8a52kv4ing_50x50c.jpg","https://images.craigslist.org/00L0L_f8a52kv4ing_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00t0t_6HsZ8ZBCX54_50x50c.jpg","https://images.craigslist.org/00t0t_6HsZ8ZBCX54_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00303_oqFSwThgzd_50x50c.jpg","https://images.craigslist.org/00303_oqFSwThgzd_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00j0j_eh5O77PK5im_50x50c.jpg","https://images.craigslist.org/00j0j_eh5O77PK5im_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00j0j_3ueqtyMdutx_50x50c.jpg","https://images.craigslist.org/00j0j_3ueqtyMdutx_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00707_d5X5TPa6Hmj_50x50c.jpg","https://images.craigslist.org/00707_d5X5TPa6Hmj_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00T0T_9O0qeVTPGr6_50x50c.jpg","https://images.craigslist.org/00T0T_9O0qeVTPGr6_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/01616_6sMuIatkbFL_50x50c.jpg","https://images.craigslist.org/01616_6sMuIatkbFL_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00Y0Y_bObeGAcvwAI_50x50c.jpg","https://images.craigslist.org/00Y0Y_bObeGAcvwAI_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00G0G_gBdHsvo5cQC_50x50c.jpg","https://images.craigslist.org/00G0G_gBdHsvo5cQC_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00h0h_4HYIvtjDqhb_50x50c.jpg","https://images.craigslist.org/00h0h_4HYIvtjDqhb_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00M0M_52bOQTg3Ooz_50x50c.jpg","https://images.craigslist.org/00M0M_52bOQTg3Ooz_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00D0D_8TuGLTjDgUS_50x50c.jpg","https://images.craigslist.org/00D0D_8TuGLTjDgUS_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00p0p_j3D3bEDVLc3_50x50c.jpg","https://images.craigslist.org/00p0p_j3D3bEDVLc3_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00T0T_2oxfvuMSJbR_50x50c.jpg","https://images.craigslist.org/00T0T_2oxfvuMSJbR_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00p0p_b3Y90AsdrGw_50x50c.jpg","https://images.craigslist.org/00p0p_b3Y90AsdrGw_600x450.jpg","-''-",""
"Available now furnished 2 double bedrooms apartment in Noord","https://amsterdam.craigslist.org/apa/d/available-now-furnished-double-bedrooms/7322977556.html","€1,600","https://images.craigslist.org/00F0F_fGh81Ejk91m_50x50c.jpg","https://images.craigslist.org/00F0F_fGh81Ejk91m_600x450.jpg","-''-",""
"","","","","","","2BR / 1Ba"
"","","","","","","furnished"
"","","","","","","apartment"
"","","","","","","laundry on site"
"","","","","","","street parking"
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00Y0Y_4Kfwm0BY0k0_04N02K_50x50c.jpg","https://images.craigslist.org/00Y0Y_4Kfwm0BY0k0_04N02K_600x450.jpg","Available now furnished 2 double bedrooms apartment in Zaandam for longer than a year.
No agency fee required nor hidden costs for the tenants!
We have a 100 m2 apartment located on the first floor of a well maintained building right in the centre of Zaandam. Cozy terraces, restaurants, stores and not to forget all amenities in the city are reachable within a 2 minutes by foot. Zaandam train station is less than a three minute walk away. Intercity trains to all surrounding cities depart every five minutes from here. You can be at Central Station Amsterdam within fifteen minutes.
The apartment:
Living room is 32m2 and has an open kitchen. Hall with meter cupboard and toilet with fountain. Bathroom with double sink, bath and washing machine (new). 2 spacious bedrooms, each of the two large bedrooms has a door to the balcony.
Conditions:
- rent is 1450,- exclusive utilities.
- two months refundable deposit required.
- registration with the city hall is compulsory.
- pets allowed.
- parking permit possible.",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00D0D_f0kPR8SjS8E_0g80c5_50x50c.jpg","https://images.craigslist.org/00D0D_f0kPR8SjS8E_0g80c5_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00M0M_frfYth9S3w1_0au0fI_50x50c.jpg","https://images.craigslist.org/00M0M_frfYth9S3w1_0au0fI_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00l0l_5LiaREPEhE8_0bC07Q_50x50c.jpg","https://images.craigslist.org/00l0l_5LiaREPEhE8_0bC07Q_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00707_5T8ExYa3bEu_0bC08I_50x50c.jpg","https://images.craigslist.org/00707_5T8ExYa3bEu_0bC08I_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/01414_7ebjjSKPDpi_0bi0f3_50x50c.jpg","https://images.craigslist.org/01414_7ebjjSKPDpi_0bi0f3_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00r0r_jAdCpzZmm7l_0bi0f3_50x50c.jpg","https://images.craigslist.org/00r0r_jAdCpzZmm7l_0bi0f3_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00W0W_iYiKyU0Ov8j_0bi08t_50x50c.jpg","https://images.craigslist.org/00W0W_iYiKyU0Ov8j_0bi08t_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00w0w_1KHKoGOQzOU_0bi08t_50x50c.jpg","https://images.craigslist.org/00w0w_1KHKoGOQzOU_0bi08t_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00a0a_aAjAGMcw1lx_0bC08I_50x50c.jpg","https://images.craigslist.org/00a0a_aAjAGMcw1lx_0bC08I_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00D0D_5GEwngebvHr_0bC0fu_50x50c.jpg","https://images.craigslist.org/00D0D_5GEwngebvHr_0bC0fu_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00v0v_hAwdIxW82ma_0pO0jm_50x50c.jpg","https://images.craigslist.org/00v0v_hAwdIxW82ma_0pO0jm_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/01515_bReCw4VkbEm_061082_50x50c.jpg","https://images.craigslist.org/01515_bReCw4VkbEm_061082_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00505_4QX3qUoA6MX_0bC0fu_50x50c.jpg","https://images.craigslist.org/00505_4QX3qUoA6MX_0bC0fu_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00p0p_28NEtW2yrAU_0bC07J_50x50c.jpg","https://images.craigslist.org/00p0p_28NEtW2yrAU_0bC07J_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00L0L_55EQnHlnlzi_082062_50x50c.jpg","https://images.craigslist.org/00L0L_55EQnHlnlzi_082062_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00v0v_8d2VCKLpavp_0bC07J_50x50c.jpg","https://images.craigslist.org/00v0v_8d2VCKLpavp_0bC07J_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00w0w_jH1ouXaugy7_0hc0pO_50x50c.jpg","https://images.craigslist.org/00w0w_jH1ouXaugy7_0hc0pO_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00n0n_j4klyMWYXgW_0bC08I_50x50c.jpg","https://images.craigslist.org/00n0n_j4klyMWYXgW_0bC08I_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00s0s_9hCuYcuAx0W_0bC0fu_50x50c.jpg","https://images.craigslist.org/00s0s_9hCuYcuAx0W_0bC0fu_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00L0L_6bY2cvI4vSh_0co0gw_50x50c.jpg","https://images.craigslist.org/00L0L_6bY2cvI4vSh_0co0gw_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00m0m_1G8rG1rCgWD_0bC07J_50x50c.jpg","https://images.craigslist.org/00m0m_1G8rG1rCgWD_0bC07J_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/01717_74Yvht8qM27_0bC07J_50x50c.jpg","https://images.craigslist.org/01717_74Yvht8qM27_0bC07J_600x450.jpg","-''-",""
"Available now furnished 2 bedrooms apartment in the center of Zaandam","https://amsterdam.craigslist.org/apa/d/available-now-furnished-bedrooms/7322977329.html","€1,450","https://images.craigslist.org/00303_ce3kLmSJFHa_0CI0t2_50x50c.jpg","https://images.craigslist.org/00303_ce3kLmSJFHa_0CI0t2_600x450.jpg","-''-",""
"","","","","","","2BR / 1Ba"
"","","","","","","100m2"
"","","","","","","furnished"
"","","","","","","apartment"
"","","","","","","laundry on site"
"","","","","","","street parking"
"Furnished 2 bedrooms Jordaan apartment with canal view","https://amsterdam.craigslist.org/apa/d/furnished-bedrooms-jordaan-apartment/7322977084.html","€1,950","https://images.craigslist.org/00r0r_7FbF4TInqjY_0cU09G_50x50c.jpg","https://images.craigslist.org/00r0r_7FbF4TInqjY_0cU09G_600x450.jpg","For at least 1 year, longer preferred.
This fantastic 2 bedrooms furnished apartment of approx 80m2. Located in one of the most attractive parts of Amsterdam.
The apartment is located on the 3rd floor with a nice double-door French balcony showing you the canal. The open-plan kitchen has a modern concrete top and all necessary appliances to make your life comfortable. Both in the kitchen and the hallway there are bespoke cupboards for lots of additional storage.
There are 2 bedrooms. One with a build-in bed and the other bedroom (currently used as an office) could also be fitted with a bed. Contemporary bathroom and extra second toilet
On the ground floor is an extra storage room of approx 3m2. Perfect for your suitcases and/or bikes.
Rent is 1950,- exclusive utilities.
Refundable deposit is 2750,-
Registration with the city hall is compulsory.
LOCATION
The apartment is close to Centraal Station (10 min walk), Jordaan and Spaarndammerbuurt neighbourhoods.
Tram and bus routes are also close by.
The apartment is located in a quiet section of the Jordaan, around the corner from the Noordermarkt and Lindengracht market, among other things, and near the pleasant Haarlemmerdijk with its myriad of unique shops, cafés, and restaurants, as well as The Movies cinema. Shops for your daily groceries, including a butcher’s shop, bakery and greengrocer, are within walking distance. The Haarlemmerplein and Westerpark nature park with its sports, entertainment and cultural facilities are also within easy walking distance.",""
"Furnished 2 bedrooms Jordaan apartment with canal view","https://amsterdam.craigslist.org/apa/d/furnished-bedrooms-jordaan-apartment/7322977084.html","€1,950","https://images.craigslist.org/01717_kqZdBeO3AtP_0CI0pO_50x50c.jpg","https://images.craigslist.org/01717_kqZdBeO3AtP_0CI0pO_600x450.jpg","-''-",""
"Furnished 2 bedrooms Jordaan apartment with canal view","https://amsterdam.craigslist.org/apa/d/furnished-bedrooms-jordaan-apartment/7322977084.html","€1,950","https://images.craigslist.org/00B0B_9vvyzFoL8SP_0CI0pO_50x50c.jpg","https://images.craigslist.org/00B0B_9vvyzFoL8SP_0CI0pO_600x450.jpg","-''-",""
"Furnished 2 bedrooms Jordaan apartment with canal view","https://amsterdam.craigslist.org/apa/d/furnished-bedrooms-jordaan-apartment/7322977084.html","€1,950","https://images.craigslist.org/00404_hjDZ98llzKI_0CI0pO_50x50c.jpg","https://images.craigslist.org/00404_hjDZ98llzKI_0CI0pO_600x450.jpg","-''-",""
"Furnished 2 bedrooms Jordaan apartment with canal view","https://amsterdam.craigslist.org/apa/d/furnished-bedrooms-jordaan-apartment/7322977084.html","€1,950","https://images.craigslist.org/00B0B_5ym4uILXAi8_0CI0pO_50x50c.jpg","https://images.craigslist.org/00B0B_5ym4uILXAi8_0CI0pO_600x450.jpg","-''-",""
"Furnished 2 bedrooms Jordaan apartment with canal view","https://amsterdam.craigslist.org/apa/d/furnished-bedrooms-jordaan-apartment/7322977084.html","€1,950","https://images.craigslist.org/00d0d_aUiGNEXtFfJ_0CI0pO_50x50c.jpg","https://images.craigslist.org/00d0d_aUiGNEXtFfJ_0CI0pO_600x450.jpg","-''-",""
"Furnished 2 bedrooms Jordaan apartment with canal view","https://amsterdam.craigslist.org/apa/d/furnished-bedrooms-jordaan-apartment/7322977084.html","€1,950","https://images.craigslist.org/00303_1UJgqkUMnDl_0CI0pO_50x50c.jpg","https://images.craigslist.org/00303_1UJgqkUMnDl_0CI0pO_600x450.jpg","-''-",""
