,Unnamed: 0, Latitude, Longitude, Status
1465,1465,5.240.218,4.930.632,doubt
1466,1466,52.360.596,4.879.138,success
1467,1467,52.370.418,4.934.657,doubt
1468,1468,52.348.469,4.795.243,doubt
1469,1469,52.369.464,4.893.701,doubt
1470,1470,52.380.982,4.845.413,doubt
1471,1471,52.370.289,4.864.089,doubt
1472,1472,489.973,doubt,
1473,1473,52.354.812,4.901.037,doubt
1474,1474,52.354.517,4.902.527,success
1475,1475,52.324.681,4.870.934,doubt
1476,1476,52.354.786,4.882.899,doubt
1477,1477,52.344.608,4.906.866,success
1478,1478,52.371.419,4.908.303,success
1479,1479,52.378.337,4.846.841,success
1480,1480,52.359.026,4.853.726,doubt
1481,1481,52.380.299,4.876.553,success
1482,1482,52.350.707,4.856.842,success
1483,1483,52.362.122,4.898.975,success
1484,1484,52.401.702,4.933.954,success
1485,1485,52.366.089,4.882.538,success
1486,1486,52.366.089,4.882.538,success
1487,1487,52.379.424,4.892.033,doubt
1488,1488,52.387.686,4.887.494,success
1489,1489,52.381.927,4.885.534,success
1490,1490,52.378.884,4.895.995,doubt
1491,1491,52.355.441,4.797.782,success
1492,1492,52.374.453,4.880.113,doubt
1493,1493,489.973,doubt,
1494,1494,52.373.118,4.828.108,success
1495,1495,52.333.419,4.878.022,success
1496,1496,52.372.937,490.121,doubt
1497,1497,52.359.856,487.879,doubt
1498,1498,52.314.753,4.943.177,doubt
1499,1499,489.973,doubt,
1500,1500,52.373.934,4.937.702,doubt
1501,1501,52.410.644,4.902.682,success
1502,1502,5.239.386,4.899.778,doubt
1503,1503,52.359.045,4.787.959,success
1504,1504,52.379.823,4.849.554,doubt
1505,1505,52.347.187,4.908.138,success
1506,1506,52.352.939,4.900.974,doubt
1507,1507,5.236.213,4.862.409,success
1508,1508,52.360.096,4.893.071,doubt
1509,1509,52.396.401,4.951.185,doubt
1510,1510,52.348.849,4.839.201,doubt
1511,1511,52.348.849,4.839.201,doubt
1512,1512,52.348.849,4.839.201,doubt
1513,1513,52.348.849,4.839.201,doubt
1514,1514,52.354.661,4.900.162,doubt
1515,1515,52.336.079,4.876.628,success
1516,1516,523.622,4.877.062,success
1517,1517,52.365.219,4.863.797,doubt
1518,1518,52.369.541,4.884.185,doubt
1519,1519,52.355.697,4.887.733,doubt
1520,1520,489.973,doubt,
1521,1521,489.973,doubt,
1522,1522,52.346.225,4.813.926,success
1523,1523,52.307.908,4.984.048,success
1524,1524,52.354.022,4.917.857,doubt
1525,1525,52.372.309,4.884.095,success
1526,1526,52.396.307,4.914.018,success
1527,1527,52.358.442,4.991.017,success
1528,1528,52.359.103,4.989.896,success
1529,1529,52.401.723,4.946.547,success
1530,1530,52.347.599,4.877.301,success
1531,1531,52.337.674,4.895.298,success
1532,1532,5.235.569,4.893.565,doubt
1533,1533,52.371.754,48.896,success
1534,1534,52.361.442,4.855.165,doubt
1535,1535,52.376.122,4.845.535,success
1536,1536,52.347.187,4.908.138,success
1537,1537,489.973,doubt,
1538,1538,5.236.782,4.840.655,success
1539,1539,52.357.815,490.001,success
1540,1540,52.339.456,4.894.278,success
1541,1541,52.372.924,492.961,success
1542,1542,489.973,doubt,
1543,1543,489.973,doubt,
1544,1544,52.342.591,4.904.892,success
1545,1545,489.973,doubt,
1546,1546,52.352.937,4.776.396,success
1547,1547,52.353.345,4.926.324,doubt
1548,1548,52.365.048,4.898.317,doubt
1549,1549,52.379.077,4.853.441,doubt
1550,1550,52.350.549,4.855.281,doubt
1551,1551,52.362.122,4.898.975,success
1552,1552,52.326.621,4.879.523,success
1553,1553,489.973,doubt,
1554,1554,52.347.275,4.877.231,doubt
1555,1555,5.235.778,4.803.008,success
1556,1556,52.366.963,4.883.444,success
1557,1557,5.237.161,4.878.376,doubt
1558,1558,5.237.241,4.964.334,doubt
1559,1559,52.354.268,4.872.013,success
1560,1560,52.373.451,4.880.176,doubt
1561,1561,52.377.606,4.873.691,success
1562,1562,489.973,doubt,
1563,1563,52.347.634,4.901.834,success
1564,1564,5.234.825,4.906.915,success
1565,1565,52.352.888,4.888.895,success
1566,1566,52.369.731,4.892.156,success
1567,1567,52.394.346,4.876.453,success
1568,1568,52.382.417,4.885.611,doubt
1569,1569,52.379.823,4.849.554,doubt
1570,1570,52.354.197,4.927.909,doubt
1571,1571,52.375.682,4.862.102,doubt
1572,1572,52.366.868,4.924.812,success
1573,1573,52.358.808,4.803.176,success
1574,1574,52.358.808,4.803.176,success
1575,1575,52.383.304,4.872.181,doubt
1576,1576,52.373.613,4.882.186,doubt
1577,1577,52.368.501,4.924.356,success
1578,1578,52.390.447,4.945.324,doubt
1579,1579,52.353.222,4.865.353,success
1580,1580,52.382.584,4.849.829,doubt
1581,1581,52.361.769,4.862.475,success
1582,1582,52.377.483,4.881.525,doubt
1583,1583,52.377.999,4.880.271,success
1584,1584,52.316.921,4.948.446,success
1585,1585,489.973,doubt,
1586,1586,52.366.089,4.882.538,doubt
1587,1587,52.368.507,4.971.287,doubt
1588,1588,52.322.139,4.965.496,doubt
1589,1589,52.363.812,4.909.487,doubt
1590,1590,52.363.438,494.246,success
1591,1591,52.371.586,4.967.367,doubt
1592,1592,52.394.106,4.878.492,success
1593,1593,52.373.555,4.858.706,doubt
1594,1594,489.973,doubt,
1595,1595,52.354.812,4.901.037,doubt
1596,1596,52.369.755,4.872.422,success
1597,1597,52.353.651,4.880.711,success
1598,1598,5.237.894,4.850.918,success
1599,1599,52.331.053,5.068.744,success
1600,1600,52.382.417,4.885.611,doubt
1601,1601,52.347.187,4.908.138,success
1602,1602,52.331.053,5.068.744,success
1603,1603,52.331.053,5.068.744,success
1604,1604,52.345.195,4.888.937,doubt
1605,1605,52.352.104,4.851.211,doubt
1606,1606,52.326.111,4.871.446,success
1607,1607,52.325.632,4.872.903,doubt
1608,1608,52.364.336,4.892.515,doubt
1609,1609,52.336.678,4.877.193,success
1610,1610,52.378.551,4.894.573,success
1611,1611,52.361.875,4.933.124,doubt
1612,1612,52.349.028,4.908.977,success
1613,1613,52.359.273,4.913.881,doubt
1614,1614,52.354.139,4.839.292,success
1615,1615,52.382.417,4.885.611,doubt
1616,1616,52.341.338,4.949.743,success
1617,1617,52.351.554,4.854.858,doubt
1618,1618,52.378.346,4.846.855,success
1619,1619,52.357.733,4.899.289,success
1620,1620,52.372.113,4.891.028,doubt
1621,1621,52.364.336,4.892.515,doubt
1622,1622,52.377.512,4.854.995,success
1623,1623,52.364.996,4.876.265,doubt
1624,1624,52.380.214,4.881.349,success
1625,1625,52.369.704,4.849.363,success
1626,1626,52.399.817,4.951.387,success
1627,1627,52.322.139,4.965.496,doubt
1628,1628,52.362.486,493.623,success
1629,1629,52.354.529,4.853.002,doubt
1630,1630,52.375.093,4.846.954,doubt
1631,1631,52.344.357,4.810.287,success
1632,1632,52.382.417,4.885.611,success
1633,1633,52.382.417,4.885.611,doubt
1634,1634,52.370.736,4.912.281,success
1635,1635,52.396.572,4.939.151,success
1636,1636,489.973,doubt,
1637,1637,52.327.531,4.879.747,success
1638,1638,52.327.461,4.882.212,doubt
1639,1639,52.366.089,4.882.538,success
1640,1640,52.369.578,4.906.694,doubt
1641,1641,52.361.416,4.862.565,success
1642,1642,489.973,doubt,
1643,1643,52.362.457,4.979.589,doubt
1644,1644,52.300.959,4.983.474,success
1645,1645,52.371.294,4.879.935,success
1646,1646,52.369.838,4.899.482,doubt
1647,1647,52.393.456,487.726,doubt
1648,1648,52.332.447,4.881.834,success
1649,1649,52.404.161,4.927.333,doubt
1650,1650,52.345.942,4.854.103,success
1651,1651,52.355.974,4.910.343,doubt
1652,1652,52.355.999,491.049,doubt
1653,1653,52.334.644,4.880.678,success
1654,1654,52.355.126,4.874.117,doubt
1655,1655,52.348.776,4.904.201,success
1656,1656,52.355.588,4.792.307,success
1657,1657,52.335.035,4.868.999,doubt
1658,1658,52.375.554,4.898.314,success
1659,1659,52.333.623,4.875.246,doubt
1660,1660,5.237.056,4.889.144,success
1661,1661,5.235.298,4.836.479,success
1662,1662,52.364.784,487.518,doubt
1663,1663,52.350.321,4.796.086,success
1664,1664,52.382.417,4.885.611,doubt
1665,1665,52.347.187,4.908.138,success
1666,1666,52.349.234,4.785.244,success
1667,1667,52.374.375,4.881.795,doubt
1668,1668,52.371.667,4.922.986,doubt
1669,1669,52.365.027,4.942.769,success
1670,1670,489.973,doubt,
1671,1671,52.355.141,4.837.472,success
1672,1672,52.339.456,4.894.278,success
1673,1673,52.366.586,4.898.216,success
1674,1674,52.384.195,4.877.771,success
1675,1675,52.372.398,4.903.389,doubt
1676,1676,52.345.754,4.856.197,success
1677,1677,52.373.873,4.884.165,doubt
1678,1678,52.358.948,4.807.396,doubt
1679,1679,52.375.654,4.884.615,success
1680,1680,52.358.086,4.901.308,doubt
1681,1681,52.346.015,4.855.261,success
1682,1682,52.345.615,4.859.659,doubt
1683,1683,52.328.294,4.864.966,success
1684,1684,52.347.136,4.869.895,doubt
1685,1685,52.327.548,4.885.981,success
1686,1686,52.368.808,4.860.388,success
1687,1687,489.973,doubt,
1688,1688,5.237.289,4.968.642,doubt
1689,1689,52.356.327,4.786.068,success
1690,1690,52.384.051,4.850.001,success
1691,1691,52.344.975,4.856.643,success
1692,1692,52.356.993,4.892.697,success
1693,1693,52.355.792,4.891.269,doubt
1694,1694,52.327.574,4.881.419,success
1695,1695,52.361.242,4.873.078,doubt
1696,1696,489.973,doubt,
1697,1697,52.347.277,484.719,doubt
1698,1698,52.343.319,4.868.692,doubt
1699,1699,52.367.738,4.897.963,doubt
1700,1700,52.367.757,4.850.479,doubt
1701,1701,52.376.791,4.844.659,success
1702,1702,5.240.174,4.934.002,success
1703,1703,52.401.809,4.934.037,success
1704,1704,52.366.589,4.872.957,doubt
1705,1705,489.973,doubt,
1706,1706,52.351.992,4.896.023,doubt
1707,1707,52.344.245,4.915.994,success
1708,1708,52.362.651,4.867.481,success
1709,1709,52.339.395,4.917.887,doubt
1710,1710,52.342.771,4.823.815,success
1711,1711,52.392.409,4.913.469,doubt
1712,1712,52.391.159,4.913.519,success
1713,1713,52.371.965,4.896.375,doubt
1714,1714,52.370.433,4.882.517,success
1715,1715,52.377.595,4.883.729,success
1716,1716,52.352.162,4.847.741,success
1717,1717,52.326.224,4.976.108,success
1718,1718,52.370.862,4.855.134,success
1719,1719,52.359.099,4.897.618,success
1720,1720,52.365.671,4.911.332,doubt
1721,1721,52.354.637,4.886.776,doubt
1722,1722,52.382.259,4.833.741,success
1723,1723,5.235.056,4.885.511,success
1724,1724,52.379.901,4.879.471,doubt
1725,1725,52.366.979,4.895.543,doubt
1726,1726,52.360.696,4.861.962,success
1727,1727,52.367.244,4.872.641,doubt
1728,1728,52.347.187,4.908.138,success
1729,1729,52.379.823,4.849.554,doubt
1730,1730,52.380.101,4.875.811,doubt
1731,1731,52.354.105,4.878.023,doubt
1732,1732,52.376.516,488.647,doubt
1733,1733,52.378.228,4.848.575,doubt
1734,1734,52.387.005,4.884.428,doubt
1735,1735,52.330.429,487.253,success
1736,1736,52.380.011,4.890.532,success
1737,1737,52.374.796,4.858.749,doubt
1738,1738,5.238.102,4.882.468,success
1739,1739,52.381.011,4.882.439,success
1740,1740,52.381.001,4.882.395,success
1741,1741,52.361.177,494.356,doubt
1742,1742,52.348.519,5.007.176,success
1743,1743,52.406.104,4.915.218,success
1744,1744,52.351.166,5.009.724,success
1745,1745,52.383.979,4.878.895,doubt
1746,1746,52.382.735,487.581,doubt
1747,1747,52.358.322,4.923.419,success
1748,1748,52.349.978,4.799.207,doubt
1749,1749,52.387.686,4.887.494,doubt
1750,1750,52.383.184,4.853.087,success
1751,1751,52.315.881,4.952.572,doubt
1752,1752,52.354.541,4.890.843,doubt
1753,1753,52.379.572,4.878.407,success
1754,1754,52.361.503,4.875.125,success
1755,1755,52.359.054,4.788.018,success
1756,1756,52.365.975,4.880.452,doubt
1757,1757,5.234.125,4.921.543,doubt
1758,1758,52.340.525,4.921.696,doubt
1759,1759,52.373.594,4.968.041,doubt
1760,1760,52.379.823,4.849.554,doubt
1761,1761,52.382.417,4.885.611,doubt
1762,1762,52.324.358,4.858.534,doubt
1763,1763,52.373.925,4.905.281,doubt
1764,1764,5.237.417,4.863.574,doubt
1765,1765,52.327.495,4.880.712,success
1766,1766,5.232.619,4.872.353,success
1767,1767,52.363.476,4.905.469,success
1768,1768,52.377.603,4.851.358,doubt
1769,1769,52.372.548,4.863.881,doubt
1770,1770,5.237.056,4.889.144,success
1771,1771,52.347.128,4.910.959,doubt
1772,1772,52.333.429,4.876.129,doubt
1773,1773,52.346.014,4.908.976,success
1774,1774,52.327.461,4.858.417,doubt
1775,1775,52.318.769,4.978.796,success
1776,1776,52.382.259,4.833.741,success
1777,1777,5.237.289,4.968.642,doubt
1778,1778,52.373.285,4.829.275,success
1779,1779,52.355.581,4.895.827,success
1780,1780,52.324.358,4.858.534,success
1781,1781,52.372.137,4.829.339,success
1782,1782,52.372.515,4.829.306,doubt
1783,1783,52.327.583,4.881.433,success
1784,1784,52.336.436,4.875.548,doubt
1785,1785,489.973,doubt,
1786,1786,52.364.488,4.943.091,success
1787,1787,52.377.085,4.887.051,success
1788,1788,52.375.056,4.963.563,doubt
1789,1789,5.236.416,4.889.047,doubt
1790,1790,52.386.327,4.887.727,success
1791,1791,5.236.086,4.859.826,doubt
1792,1792,52.379.823,4.849.554,doubt
1793,1793,52.354.812,4.901.037,doubt
1794,1794,52.343.283,4.868.693,doubt
1795,1795,52.363.945,4.898.329,success
1796,1796,52.372.566,4.869.574,success
1797,1797,52.348.849,4.839.201,doubt
1798,1798,5.237.056,4.889.144,success
1799,1799,5.237.056,4.889.144,success
1800,1800,52.359.371,4.858.101,success
1801,1801,52.363.535,4.905.843,success
1802,1802,52.382.019,4.879.093,doubt
1803,1803,52.380.576,4.885.999,doubt
1804,1804,5.235.135,4.890.665,success
1805,1805,52.371.166,4.863.198,doubt
1806,1806,52.363.388,4.889.255,doubt
1807,1807,52.381.927,4.885.534,success
1808,1808,52.374.572,4.879.473,doubt
1809,1809,52.401.758,4.933.992,success
1810,1810,52.325.415,48.842,success
1811,1811,52.374.414,4.899.625,success
1812,1812,52.375.858,4.891.292,success
1813,1813,52.377.784,4.884.513,success
1814,1814,52.401.769,4.934,success
1815,1815,52.401.747,4.933.986,success
1816,1816,52.297.131,4.976.259,success
1817,1817,52.378.884,4.895.995,doubt
1818,1818,52.394.007,4.899.278,success
1819,1819,52.363.061,4.935.452,doubt
1820,1820,52.361.822,4.852.588,doubt
1821,1821,52.370.389,4.839.527,doubt
1822,1822,52.339.568,4.919.455,success
1823,1823,489.973,doubt,
1824,1824,52.382.417,4.885.611,doubt
1825,1825,52.347.187,4.908.138,success
1826,1826,52.375.858,4.891.292,success
1827,1827,5.235.463,4.905.917,doubt
1828,1828,52.373.158,4.838.783,success
1829,1829,52.360.903,4.860.949,success
1830,1830,52.361.044,4.889.863,success
1831,1831,5.238.254,4.888.964,success
1832,1832,52.362.122,4.898.975,success
1833,1833,52.350.568,4.802.164,success
1834,1834,52.380.313,4.891.784,success
1835,1835,52.365.048,4.898.317,success
1836,1836,52.327.531,4.877.546,success
1837,1837,52.364.306,4.835.558,success
1838,1838,52.374.635,4.896.412,success
1839,1839,52.355.899,4.895.048,success
1840,1840,52.376.463,4.923.644,success
1841,1841,5.239.386,4.899.778,doubt
1842,1842,52.335.035,4.868.999,doubt
1843,1843,52.370.566,4.857.654,doubt
1844,1844,52.354.637,4.886.776,doubt
1845,1845,52.362.923,4.898.906,success
1846,1846,52.336.678,4.877.193,success
1847,1847,52.352.802,4.803.402,doubt
1848,1848,5.237.083,4.869.921,success
1849,1849,52.362.966,4.909.027,doubt
1850,1850,52.370.772,4.899.325,doubt
1851,1851,5.233.447,4.882,success
1852,1852,489.973,doubt,
1853,1853,52.377.634,4.879.553,doubt
1854,1854,52.327.593,4.885.966,success
1855,1855,52.361.228,4.882.385,doubt
1856,1856,52.382.417,4.885.611,doubt
1857,1857,52.382.417,4.885.611,doubt
1858,1858,52.354.654,4.871.026,doubt
1859,1859,52.354.151,4.883.567,doubt
1860,1860,52.354.169,4.883.655,doubt
1861,1861,52.362.651,4.867.481,success
1862,1862,52.354.605,4.795.153,success
1863,1863,52.342.126,4.866.694,success
1864,1864,52.366.207,4.882.314,doubt
1865,1865,52.365.548,487.606,success
1866,1866,52.351.519,4.912.129,success
1867,1867,5.236.625,4.867.339,doubt
1868,1868,52.385.617,4.833.866,doubt
1869,1869,52.370.203,4.858.701,doubt
1870,1870,52.380.957,4.880.516,doubt
1871,1871,52.353.912,488.012,doubt
1872,1872,52.369.781,4.867.401,success
1873,1873,52.373.798,4.900.672,doubt
1874,1874,52.381.927,4.885.534,success
1875,1875,52.335.851,4.872.814,success
1876,1876,52.358.172,4.925.452,doubt
1877,1877,doubt,,
1878,1878,52.370.886,488.997,doubt
1879,1879,52.353.218,4.852.775,success
1880,1880,4.912.345,success,
1881,1881,5.233.569,4.876.104,success
1882,1882,5.237.083,4.869.921,success
1883,1883,5.234.494,4.951.867,doubt
1884,1884,52.336.678,4.877.193,doubt
1885,1885,52.354.037,4.855.489,doubt
1886,1886,52.356.205,4.813.625,success
1887,1887,52.343.919,4.902.071,doubt
1888,1888,489.973,doubt,
1889,1889,52.382.417,4.885.611,success
1890,1890,52.360.879,4.915.377,doubt
1891,1891,52.376.787,4.893.135,doubt
1892,1892,52.346.846,4.890.445,doubt
1893,1893,52.317.756,4.957.289,success
1894,1894,52.298.957,4.955.321,success
1895,1895,5.238.254,4.888.964,success
1896,1896,52.381.966,4.885.263,doubt
1897,1897,52.347.187,4.908.138,doubt
1898,1898,52.384.614,4.871.749,doubt
1899,1899,52.327.461,4.858.417,doubt
1900,1900,52.363.508,4.884.942,success
1901,1901,52.318.351,4.980.421,success
1902,1902,489.973,doubt,
1903,1903,52.374.193,4.876.384,success
1904,1904,52.299.537,4.987.297,success
1905,1905,52.373.158,4.838.783,success
1906,1906,52.353.169,4.884.748,doubt
1907,1907,52.351.992,4.896.023,doubt
1908,1908,52.362.923,4.898.906,success
1909,1909,52.387.209,4.885.357,doubt
1910,1910,52.370.228,4.889.375,doubt
1911,1911,52.374.436,488.993,success
1912,1912,52.363.264,4.936.844,doubt
1913,1913,52.350.553,4.848.265,doubt
1914,1914,52.370.522,4.905.063,success
1915,1915,52.355.312,4.873.499,doubt
1916,1916,52.343.755,4.901.324,doubt
1917,1917,52.375.272,4.898.911,success
1918,1918,52.360.661,4.932.696,success
1919,1919,52.393.014,5.295.605,success
1920,1920,52.347.277,484.719,doubt
1921,1921,52.382.417,4.885.611,doubt
1922,1922,52.393.014,5.295.605,success
1923,1923,52.393.014,5.295.605,success
1924,1924,52.351.494,493.622,doubt
1925,1925,52.315.949,494.564,doubt
1926,1926,52.360.596,4.879.138,success
1927,1927,52.331.904,4.873.049,success
1928,1928,52.333.695,4.873.191,success
1929,1929,52.356.321,4.838.934,success
1930,1930,52.354.163,4.871.692,success
1931,1931,52.373.945,4.888.144,doubt
1932,1932,52.371.607,4.897.321,doubt
1933,1933,52.350.118,4.912.438,doubt
1934,1934,52.382.185,4.851.171,doubt
1935,1935,52.384.398,4.867.668,success
1936,1936,52.365.048,4.898.317,success
1937,1937,5.236.879,4.854.254,doubt
1938,1938,52.365.521,4.887.828,doubt
1939,1939,52.387.184,4.935.345,success
1940,1940,489.973,doubt,
1941,1941,52.355.141,4.837.472,success
1942,1942,52.371.922,4.852.183,doubt
1943,1943,52.345.249,485.825,success
1944,1944,52.348.818,4.877.203,success
1945,1945,52.352.177,4.918.998,doubt
1946,1946,52.352.177,4.918.998,doubt
1947,1947,5.235.712,4.921.729,doubt
1948,1948,5.235.102,493.704,success
1949,1949,52.399.525,4.932.976,success
1950,1950,52.355.141,4.837.472,success
1951,1951,52.377.961,4.847.437,success
1952,1952,489.973,doubt,
1953,1953,52.382.417,4.885.611,doubt
1954,1954,52.370.228,4.889.375,doubt
1955,1955,52.318.698,49.802,success
1956,1956,52.359.511,4.895.118,success
1957,1957,52.353.977,4.878.582,success
1958,1958,52.349.028,4.908.977,success
1959,1959,52.324.681,4.870.934,doubt
1960,1960,52.324.681,4.870.934,doubt
1961,1961,52.405.983,4.916.233,doubt
1962,1962,52.355.712,4.939.667,success
1963,1963,5.237.665,48.554,success
1964,1964,52.353.859,4.902.028,success
1965,1965,52.354.139,4.839.292,success
1966,1966,52.393.085,4.880.948,doubt
1967,1967,52.327.576,4.879.746,success
1968,1968,52.324.098,4.859.324,success
1969,1969,52.382.613,4.871.248,success
1970,1970,52.327.567,4.879.746,success
1971,1971,52.353.248,4.913.115,doubt
1972,1972,52.377.483,4.881.525,doubt
1973,1973,52.383.356,4.916.502,success
1974,1974,52.353.856,4.867.263,success
1975,1975,52.374.314,4.888.639,success
1976,1976,5.234.909,4.862.788,success
1977,1977,52.364.893,488.163,doubt
1978,1978,52.336.433,4.876.067,doubt
1979,1979,52.379.275,4.890.625,doubt
1980,1980,doubt,,
1981,1981,5.238.168,4.881.448,doubt
1982,1982,52.373.397,4.840.402,doubt
1983,1983,52.358.378,4.806.926,success
1984,1984,52.347.187,4.908.138,success
1985,1985,52.379.823,4.849.554,doubt
1986,1986,489.973,doubt,
1987,1987,52.376.122,4.845.535,success
1988,1988,52.376.122,4.845.535,success
1989,1989,52.374.786,4.875.065,success
1990,1990,52.377.754,4.854.435,success
1991,1991,52.346.071,486.891,doubt
1992,1992,52.378.434,4.885.008,doubt
1993,1993,52.343.022,4.908.992,success
1994,1994,52.354.168,5.003.047,success
1995,1995,5.234.596,4.854.191,success
1996,1996,5.236.143,4.877.224,success
1997,1997,52.366.877,4.898.516,success
1998,1998,5.237.651,4.895.299,doubt
1999,1999,52.385.462,491.792,doubt
2000,2000,52.342.071,4.905.011,doubt
2001,2001,52.347.187,4.908.138,success
2002,2002,52.361.141,49.089,doubt
2003,2003,doubt,,
2004,2004,52.383.374,4.834.148,doubt
2005,2005,52.373.158,4.838.783,success
2006,2006,52.374.372,4.963.529,success
2007,2007,52.327.513,4.885.981,success
2008,2008,5.232.746,4.875.845,success
2009,2009,52.375.959,4.907.717,doubt
2010,2010,489.973,doubt,
2011,2011,52.347.255,4.922.492,success
2012,2012,52.345.932,4.897.543,doubt
2013,2013,52.346.498,4.897.537,doubt
2014,2014,52.383.939,4.892.673,success
2015,2015,52.350.124,485.253,doubt
2016,2016,52.382.417,4.885.611,doubt
2017,2017,52.382.417,4.885.611,success
2018,2018,52.336.919,4.913.061,doubt
2019,2019,52.338.917,4.900.878,doubt
2020,2020,52.375.966,492.601,success
2021,2021,52.383.521,4.891.532,success
2022,2022,5.237.602,4.926.038,success
2023,2023,52.343.927,4.915.102,success
2024,2024,52.359.817,4.906.198,success
2025,2025,52.337.443,487.109,doubt
2026,2026,52.336.919,4.913.061,doubt
2027,2027,5.234.367,4.916.044,success
2028,2028,52.348.469,4.795.243,doubt
2029,2029,52.343.807,4.916.673,success
2030,2030,52.363.002,4.849.986,success
2031,2031,52.347.317,4.874.516,doubt
2032,2032,52.367.586,4.873.204,success
2033,2033,52.377.162,4.888.919,success
2034,2034,52.376.593,4.896.221,success
2035,2035,52.318.351,4.980.421,success
2036,2036,52.368.897,4.884.941,doubt
2037,2037,52.339.456,4.894.278,success
2038,2038,52.348.578,4.902.827,doubt
2039,2039,52.366.661,4.897.305,success
2040,2040,52.402.353,493.054,doubt
2041,2041,52.376.153,4.895.762,doubt
2042,2042,52.376.153,4.895.762,doubt
2043,2043,489.973,doubt,
2044,2044,5.235.008,4.922.676,success
2045,2045,5.235.398,4.890.316,doubt
2046,2046,52.353.847,4.881.897,success
2047,2047,52.362.284,4.891.784,success
2048,2048,52.382.417,4.885.611,success
2049,2049,52.382.417,4.885.611,doubt
2050,2050,5.236.136,4.909.734,doubt
2051,2051,doubt,,
2052,2052,52.327.461,4.858.417,doubt
2053,2053,52.383.796,4.851.579,success
2054,2054,52.376.486,4.936.321,success
2055,2055,52.352.983,4.900.163,doubt
2056,2056,489.973,doubt,
2057,2057,52.357.053,482.014,success
2058,2058,52.324.708,4.875.113,success
2059,2059,failed,failed,failed
2060,2060,52.364.914,4.876.383,doubt
2061,2061,52.341.528,4.903.916,success
2062,2062,52.345.194,4.870.155,success
2063,2063,52.371.907,4.879.771,success
2064,2064,52.362.122,4.898.975,success
2065,2065,5.237.734,4.881.644,success
2066,2066,52.363.508,4.884.942,success
2067,2067,52.374.237,4.892.394,success
2068,2068,52.371.164,4.873.306,success
2069,2069,52.331.355,4.870.255,success
2070,2070,doubt,,
2071,2071,52.365.351,4.850.889,doubt
2072,2072,5.236.582,4.910.288,success
2073,2073,52.370.835,4.878.018,doubt
2074,2074,52.384.357,4.892.262,success
2075,2075,52.327.495,4.880.712,doubt
2076,2076,52.401.797,4.891.457,success
2077,2077,52.361.127,4.928.249,doubt
2078,2078,52.388.796,4.915.682,doubt
2079,2079,489.973,doubt,
2080,2080,52.347.187,4.908.138,success
2081,2081,52.382.417,4.885.611,doubt
2082,2082,52.383,488.131,success
2083,2083,52.335.729,4.876.185,success
2084,2084,52.353.068,4.853.812,doubt
2085,2085,52.318.068,4.943.183,success
2086,2086,52.366.353,488.707,doubt
2087,2087,52.381.927,4.885.534,success
2088,2088,5.236.934,4.850.482,doubt
2089,2089,52.298.977,4.955.994,doubt
2090,2090,52.363.055,4.910.268,doubt
2091,2091,52.372.391,4.859.586,doubt
2092,2092,52.373.881,4.864.986,success
2093,2093,5.234.262,485.792,success
2094,2094,52.372.313,4.876.004,doubt
2095,2095,52.359.406,4.895.233,success
2096,2096,52.344.337,4.900.403,doubt
2097,2097,52.365.993,4.903.332,doubt
2098,2098,52.368.851,4.849.982,doubt
2099,2099,52.364.747,4.883.314,doubt
2100,2100,52.372.313,4.876.004,success
2101,2101,52.298.977,4.955.994,doubt
2102,2102,52.298.977,4.955.994,doubt
2103,2103,5.237.056,4.889.144,doubt
2104,2104,489.973,success,
2105,2105,52.361.608,4.874.527,doubt
2106,2106,5.237.289,4.968.642,doubt
2107,2107,52.346.297,4.853.086,success
2108,2108,52.345.584,4.873.906,doubt
2109,2109,52.346.202,4.908.664,doubt
2110,2110,52.354.139,4.839.292,success
2111,2111,52.339.345,4.893.381,success
2112,2112,489.973,doubt,
2113,2113,52.347.187,4.908.138,success
2114,2114,52.355.141,4.837.472,success
2115,2115,52.354.139,4.839.292,success
2116,2116,52.354.139,4.839.292,success
2117,2117,5.230.385,496.535,success
2118,2118,52.354.637,4.886.776,doubt
2119,2119,489.973,doubt,
2120,2120,52.366.089,4.882.538,success
2121,2121,5.236.625,4.867.339,doubt
2122,2122,52.348.101,4.887.525,doubt
2123,2123,52.362.814,492.739,success
2124,2124,52.355.581,4.895.827,success
2125,2125,52.401.823,4.937.349,doubt
2126,2126,52.366.897,4.871.441,success
2127,2127,5.235.531,4.787.205,success
2128,2128,52.396.408,4.939.403,doubt
2129,2129,52.363.831,4.909.619,doubt
2130,2130,52.353.463,4.847.657,doubt
2131,2131,489.973,doubt,
2132,2132,52.347.828,4.893.222,success
2133,2133,52.327.461,4.858.417,doubt
2134,2134,52.326.266,4.871.666,success
2135,2135,52.364.242,4.875.783,success
2136,2136,52.367.575,4.884.809,doubt
2137,2137,52.365.416,4.876.657,doubt
2138,2138,52.359.406,4.895.233,success
2139,2139,52.380.576,4.883.781,success
2140,2140,52.336.455,4.870.057,success
2141,2141,52.339.106,4.918.462,success
2142,2142,52.355.354,4.887.458,success
2143,2143,52.392.735,4.956.114,doubt
2144,2144,52.382.417,4.885.611,doubt
2145,2145,52.347.277,484.719,doubt
2146,2146,52.352.562,4.932.814,doubt
2147,2147,52.365.631,4.886.432,doubt
2148,2148,52.361.024,4.868.881,doubt
