,Address,Postcode,Size in m²,Rooms,Prize in €,Price/Sqm,Latitude,Longitude
309,Frans Halsstraat                       , 1072 BX ,50.0,2,3000.0,60.0,52.356556,4.888733
310,Nassaukade                       , 1054 AA ,153.0,5,4500.0,29.411764705882355,52.379571999999996,4.878407
311,Gerard Douplein 7 2                       , 1073 XE ,35.0,2,2500.0,71.42857142857143,52.356266999999995,4.892951999999999
312,Amsteldijk 45 1ACHTER                       , 1074 HW ,48.0,3,3000.0,62.5,52.354738,4.9058269999999995
313,Amsteldijk 45 1 VOOR                       , 1074 HW ,40.0,2,2000.0,50.0,52.354738,4.9058269999999995
314,Emmastraat 40 II                       , 1075 HW ,110.0,3,3500.0,31.818181818181817,52.352618,4.869919
315,Nova Zemblastraat 49                       , 1013 RJ ,100.0,4,3000.0,30.0,52.389645,4.883781
316,Van Suchtelen van de Haarestraat                       , 1068 GV ,100.0,4,4450.0,44.5,52.357359,4.800954
317,Amstel 108 B                       , 1017 AD ,75.0,3,5500.0,73.33333333333333,52.36696,4.897082
318,Tweede Jan van der Heijdenstraat 26 2                       , 1073 VJ ,60.0,3,3000.0,50.0,52.355145,4.899908
319,Kloekhorststraat 163                       , 1104 ML ,73.0,3,3500.0,47.94520547945206,52.317284,4.969253
320,Westerdok                       , 1013 BH ,65.0,3,3500.0,53.84615384615386,52.385518,4.890923
321,Bilderdijkstraat 69 1A                       , 1053 KM ,32.0,2,2000.0,62.5,52.372547999999995,4.871593
322,Deurloostraat 40 2                       , 1078 JC ,81.0,3,3000.0,37.03703703703704,52.346432,4.892328
323,Jacob van Lennepkade                       , 1053 NM ,68.0,3,3150.0,46.32352941176471,52.366584,4.875938
324,IJburglaan                       , 1087 CE ,120.0,3,4450.0,37.083333333333336,52.368507,4.971287
325,Beethovenstraat 73 A                       , 1077 HP ,70.0,3,3000.0,42.857142857142854,52.347275,4.877231
326,Kotterspad 32                       , 1081 KP ,95.0,2,3050.0,32.10526315789474,52.332209000000006,4.856044
327,Ceintuurbaan                       , 1074 EB ,60.0,2,2800.0,46.66666666666666,52.354812,4.9010370000000005
328,Hageland 132 K                       , 1066 SB ,40.0,2,2500.0,62.5,52.345265000000005,4.812197
329,Tweede Kostverlorenkade                       , 1052 RH ,60.0,3,2500.0,41.66666666666666,52.36509,4.860831
330,De Kempenaerstraat                       , 1051 CN ,44.0,3,2300.0,52.27272727272727,52.381762,4.869285
331,Wijdesteeg                       , 1012 RN ,55.0,2,3000.0,54.54545454545455,52.371607,4.889978
332,Spuistraat                       , 1012 VN ,62.0,2,4000.0,64.51612903225806,52.37056,4.889144
333,Spuistraat                       , 1012 VN ,85.0,3,5500.0,64.70588235294117,52.37056,4.889144
334,Tielstraat                       , 1107 PZ ,52.0,2,2750.0,52.884615384615394,52.291833000000004,4.96894
335,Nieuwe Nieuwstraat 45                       , 1012 NG ,90.0,3,3150.0,35.0,52.375276,4.892901999999999
336,Amstelveenseweg                       , 1075 VZ ,65.0,3,3000.0,46.153846153846146,52.350707,4.856841999999999
337,Buitendraaierij                       , 1021 NM ,39.0,2,2300.0,58.97435897435897,52.381813,4.916164
339,Gaaspstraat                       , 1079 VD ,63.0,3,3150.0,50.0,52.344208,4.908371
340,Gaaspstraat                       , 1079 VC ,62.0,3,3150.0,50.806451612903224,52.344208,4.908371
341,Da Costastraat                       , 1053 ZJ ,98.0,3,2950.0,30.102040816326532,52.371164,4.8733059999999995
343,J.J. Viottastraat 21 II                       , 1071 JN ,202.0,6,9850.0,48.762376237623755,52.353327,4.873801
344,Kotteraarstraat 2                       , 1033 MC ,75.0,3,2800.0,37.333333333333336,52.408408,4.891577
346,Loenermark 820                       , 1025 VN ,65.0,2,2000.0,30.76923076923077,52.397444,4.9297830000000005
347,Duifjessteeg 12                       , 1012 KW ,89.0,3,3150.0,35.39325842696629,52.370849,4.891894000000001
348,De Lairessestraat                       , 1071 PL ,86.0,2,3450.0,40.11627906976744,52.352568,4.867877
349,IJburglaan 960                       , 1087 JK ,129.0,3,2500.0,19.37984496124031,52.353664,4.9974300000000005
350,Cas Oorthuyskade 172                       , 1087 BB ,182.0,4,3500.0,19.23076923076923,52.360234999999996,4.989694
351,Galjootstraat 60                       , 1086 VE ,83.0,3,2500.0,30.120481927710838,52.364314,4.986399
352,Overschiestraat 170 C3                       , 1062 XK ,74.0,3,1800.0,24.324324324324326,52.348849,4.839201
353,Overschiestraat 170 B37                       , 1062 XK ,77.0,3,2600.0,33.76623376623377,52.348849,4.839201
354,Overschiestraat 170 B38                       , 1062 XK ,77.0,3,2600.0,33.76623376623377,52.348849,4.839201
355,Overschiestraat 170 B36                       , 1062 XK ,77.0,3,2600.0,33.76623376623377,52.348849,4.839201
356,Muiderstraat 10 B                       , 1011 RB ,65.0,2,3000.0,46.153846153846146,52.367484000000005,4.905997
358,Govert Flinckstraat                       , 1074 CJ ,70.0,2,4500.0,64.28571428571429,52.355581,4.895827
359,Geldersekade 102 D                       , 1012 BM ,50.0,2,2700.0,54.0,52.373708,4.900629
360,Pretoriusstraat                       , 1092 GH ,80.0,3,3500.0,43.75,52.354728,4.921661
361,Zocherstraat                       , 1054 LS ,81.0,3,4450.0,54.93827160493828,52.357236,4.856580999999999
362,Holendrechtstraat                       , 1078 TT ,40.0,1,1950.0,48.75,52.349028000000004,4.908976999999999
366,Hofmeyrstraat                       , 1091 NA ,73.0,2,2800.0,38.35616438356164,52.351442999999996,4.9164010000000005
367,H. Cleyndertweg                       , 1025 EB ,110.0,4,3000.0,27.272727272727273,52.403166999999996,4.93714
368,Lange Leidsedwarsstraat                       , 1017 NR ,40.0,2,2300.0,57.5,52.363977,4.884571
369,Grensstraat                       , 1091 SV ,65.0,3,2500.0,38.46153846153846,52.354195000000004,4.910623
370,Langswater 820                       , 1069 EH ,62.0,3,2300.0,37.096774193548384,52.359045,4.787959
371,Haarlemmerweg                       , 1051 KS ,75.0,3,3000.0,40.0,52.384848999999996,4.850744000000001
372,Herengracht                       , 1017 BX ,145.0,4,3500.0,24.13793103448276,52.365048,4.898317
373,Tweede Jan Steenstraat                       , 1074 CP ,59.0,3,4450.0,75.42372881355931,52.356401,4.901294
374,Fagelstraat 66 bv                       , 1052 GG ,97.0,3,5500.0,56.701030927835035,52.380355,4.876219
375,Eerste Constantijn Huygensstraat                       , 1054 BS ,51.0,3,4000.0,78.43137254901961,52.362854,4.8753
376,Eendrachtstraat                       , 1078 XZ ,70.0,3,3000.0,42.857142857142854,52.345101,4.889051
377,Runstraat                       , 1016 GK ,59.0,2,3000.0,50.847457627118644,52.368888,4.883527
378,Van Heenvlietlaan 160                       , 1083 CM ,135.0,4,2950.0,21.85185185185185,52.327514,4.882211
379,Apollolaan                       , 1077 AE ,120.0,5,4750.0,39.583333333333336,52.350372,4.870512000000001
380,Valeriusstraat 27 C*                       , 1071 MC ,124.0,5,4000.0,32.25806451612903,52.35158,4.858601
381,Van Ostadestraat 4 hs                       , 1072 SX ,41.0,2,2500.0,60.97560975609756,52.354942,4.905282
382,Eef Kamerbeekstraat 532                       , 1095 MP ,75.0,2,2000.0,26.66666666666667,52.371642,4.96685
383,Amstelveenseweg 208 IV                       , 1075 XS ,80.0,3,3600.0,45.0,52.351586,4.855958
386,Brouwersgracht 248 A                       , 1013 HE ,78.0,2,4000.0,51.282051282051285,52.382417,4.885611
387,Wilhelminastraat                       , 1054 WH ,65.0,3,2000.0,30.76923076923077,52.361416,4.862565
388,Baarsjesweg 235 2                       , 1058 AA ,53.0,2,2150.0,40.56603773584906,52.362505,4.857736
389,Wingerdweg 287                       , 1032 AK ,51.0,2,2150.0,42.15686274509804,52.397019,4.917739
390,Lomanstraat                       , 1075 PS ,210.0,5,8000.0,38.095238095238095,52.351284,4.859917
391,J.J. Cremerplein 10 III                       , 1054 TK ,65.0,3,3000.0,46.153846153846146,52.359761,4.859119000000001
392,Plantage Kerklaan                       , 1018 CW ,140.0,2,3650.0,26.07142857142857,52.368127,4.91343
393,Gustav Mahlerlaan                       , 1082 MK ,45.0,1,2000.0,44.444444444444436,52.336678000000006,4.877193
395,Zocherstraat 58 2                       , 1054 MA ,109.0,3,2950.0,27.06422018348624,52.356869,4.855587
396,Rozengracht 231 1                       , 1016 NA ,45.0,2,2500.0,55.55555555555557,52.372240999999995,4.876739
397,Elzenhagensingel 313                       , 1022 LA ,101.0,3,2350.0,23.26732673267327,52.402338,4.930535
398,Buitendraaierij                       , 1021 NN ,46.0,2,2300.0,50.0,52.381813,4.916164
399,Prinseneiland 55 C                       , 1013 LM ,45.0,2,1700.0,37.77777777777778,52.386421999999996,4.886946
400,Govert Flinckstraat 113 2A                       , 1072 EG ,33.0,2,1950.0,59.09090909090909,52.354841,4.891676
401,Albert Cuypstraat 138 2V                       , 1073 BJ ,32.0,2,2500.0,78.125,52.355478999999995,4.893695
402,Johannes Verhulststraat 119 1                       , 1071 MZ ,83.0,3,3650.0,43.975903614457856,52.354043,4.870959
403,Spaarndammerstraat 21 2                       , 1013 SR ,70.0,2,1700.0,24.285714285714285,52.388343,4.8800349999999995
404,Oostenburgerpark 24                       , 1018 HT ,47.0,2,2300.0,48.93617021276596,52.369004,4.924437999999999
405,Derde Leliedwarsstraat 13 3                       , 1015 TD ,55.0,3,3000.0,54.54545454545455,52.374651,4.879163
407,Van Walbeeckstraat                       , 1058 CX ,60.0,3,2800.0,46.66666666666666,52.361478000000005,4.851012
408,Reestraat 28 1                       , 1016 DN ,55.0,2,2500.0,45.45454545454545,52.372459,4.88352
409,Keizersgracht 634 L                       , 1017 ER ,65.0,2,3000.0,46.153846153846146,52.363711,4.891254
410,Postjesweg                       , 1062 JV ,80.0,4,2800.0,35.0,52.3648,4.858389
411,Kinkerstraat 215 B                       , 1053 DS ,61.0,2,3000.0,49.18032786885247,52.365372,4.865792
412,Buitenzagerij 64                       , 1021 NR ,55.0,2,1950.0,35.45454545454545,52.382375,4.917013
413,Jacob van Lennepkade 406 2                       , 1053 NN ,48.0,1,3000.0,62.5,52.362251,4.859192
414,Arondeusstraat 23                       , 1063 GB ,23.0,1,1900.0,82.6086956521739,52.382706,4.825916
415,Brouwersgracht 248 K                       , 1013 HE ,60.0,2,2150.0,35.833333333333336,52.382417,4.885611
416,Brouwersgracht 248 F                       , 1013 HE ,62.0,2,2500.0,40.32258064516129,52.382417,4.885611
417,Ten Katestraat 11                       , 1053 BV ,50.0,3,2500.0,50.0,52.367855,4.866438
419,Kinkerstraat                       , 1053 DG ,68.0,2,2500.0,36.76470588235294,52.367585999999996,4.873204
421,Willem Heselaarsstraat 70 BG                       , 1069 KA ,95.0,1,4000.0,42.10526315789474,52.352123999999996,4.798694
425,Arent Janszoon Ernststraat                       , 1082 LD ,30.0,1,2500.0,83.33333333333333,52.332122,4.888758
427,Valkenburgerstraat                       , 1011 NC ,95.0,3,5000.0,52.631578947368425,52.369578000000004,4.906694
428,Mortelstraat 127                       , 1019 VE ,85.0,3,3000.0,35.29411764705883,52.368949,4.951658
430,Van Baerlestraat                       , 1071 AS ,83.0,3,5000.0,60.240963855421676,52.354889,4.880967
431,Nieuwe Looiersstraat                       , 1017 VD ,50.0,3,2800.0,56.0,52.360618,4.893686
432,Herengracht                       , 1016 BP ,55.0,2,2500.0,45.45454545454545,52.365048,4.898317
433,Kinkerstraat                       , 1053 GB ,50.0,2,3000.0,60.0,52.367585999999996,4.873204
434,Tweede Jan Steenstraat 101 III                       , 1074 CM ,118.0,4,5500.0,46.61016949152543,52.357046000000004,4.903175
435,Valeriusstraat 239 IV                       , 1075 GA ,26.0,1,1300.0,50.0,52.351263,4.858179
436,Van Spilbergenstraat                       , 1057 RP ,127.0,4,4250.0,33.46456692913386,52.367038,4.851559
437,Kinkerstraat 338 1                       , 1053 GE ,35.0,2,2350.0,67.14285714285714,52.364853000000004,4.862318
438,Bilderdijkstraat                       , 1053 KT ,46.0,3,3000.0,65.21739130434783,52.37083,4.869921
440,Elisabeth Wolffstraat                       , 1053 TV ,50.0,3,4000.0,80.0,52.369781,4.867401
441,Nicolaas Maesstraat                       , 1071 RA ,40.0,2,2150.0,53.75,52.354105,4.878023000000001
443,Albert Cuypstraat 268 4 V                       , 1073 BR ,24.0,2,2500.0,104.16666666666669,52.356812,4.898832
445,Brouwersgracht 248 F                       , 1013 HE ,62.0,2,2500.0,40.32258064516129,52.382417,4.885611
446,Brouwersgracht 248 K                       , 1013 HE ,60.0,2,2150.0,35.833333333333336,52.382417,4.885611
447,Oude Doelenstraat                       , 1012 ED ,38.0,2,2300.0,60.526315789473685,52.371662,4.896365
449,Langswater                       , 1069 EC ,72.0,4,2500.0,34.72222222222222,52.356349,4.788918
450,Gerard Doustraat                       , 1073 XA ,56.0,3,3500.0,62.5,52.355304,4.889822000000001
451,Assumburg                       , 1081 GC ,115.0,5,2950.0,25.65217391304348,52.328355,4.867872
452,Spaarndammerstraat 33 3                       , 1013 SR ,60.0,4,2500.0,41.66666666666666,52.388638,4.879805999999999
453,Amsteldijk 15 4                       , 1074 HR ,70.0,2,3600.0,51.42857142857143,52.346071,4.91188
454,Tweede Jan Steenstraat 1 1                       , 1073 VK ,71.0,3,3650.0,51.40845070422535,52.355624,4.898244
455,Veldzicht 51                       , 1068 SM ,95.0,4,2200.0,23.157894736842106,52.363087,4.798299
456,S. F. van Ossstraat                       , 1068 JN ,55.0,2,2300.0,41.81818181818182,52.356204999999996,4.813625
457,Eef Kamerbeekstraat                       , 1095 MP ,67.0,2,3000.0,44.77611940298507,52.372494,4.966063
458,Eef Kamerbeekstraat                       , 1095 MP ,61.0,2,1600.0,26.229508196721312,52.372494,4.966063
459,Berthold Brechtstraat                       , 1102 RW ,72.0,3,2500.0,34.72222222222222,52.318382,4.946321
461,Nassaukade 9 2                       , 1052 CE ,72.0,1,3000.0,41.66666666666666,52.375976,4.875815
462,Rustenburgerstraat                       , 1072 HC ,80.0,3,4350.0,54.375,52.35135,4.890665
464,Eemsstraat                       , 1079 TJ ,80.0,3,2200.0,27.5,52.341947,4.908885
465,Tweede Jan Steenstraat                       , 1074 CN ,75.0,3,2500.0,33.333333333333336,52.355608000000004,4.89889
466,Jan Luijkenstraat 40 H                       , 1071 CR ,200.0,5,6500.0,32.5,52.360122,4.882134
467,Commelinstraat                       , 1093 TH ,44.0,3,2300.0,52.27272727272727,52.363788,4.92666
468,Elisabeth Wolffstraat                       , 1053 TW ,51.0,3,3500.0,68.62745098039215,52.369781,4.867401
471,Ecuplein 32                       , 1060 RN ,97.0,3,2800.0,28.8659793814433,52.349216,4.78523
472,Tugelaweg                       , 1092 VD ,72.0,2,3150.0,43.75,52.355156,4.91896
473,Singel                       , 1012 VD ,45.0,1,2350.0,52.22222222222222,52.375858,4.891292
474,Bestevâerstraat 195 2                       , 1055 TL ,57.0,3,2300.0,40.35087719298246,52.37003,4.856398
475,Slotermeerlaan 61                       , 1064 HA ,85.0,4,3150.0,37.058823529411775,52.376670000000004,4.818987
476,Kromme-Mijdrechtstraat                       , 1079 KR ,60.0,2,3500.0,58.33333333333334,52.347187,4.908138
477,Brouwersgracht 248 A                       , 1013 HE ,78.0,2,4000.0,51.282051282051285,52.382417,4.885611
478,Dintelstraat                       , 1078 VZ ,75.0,3,3600.0,48.0,52.341869,4.89344
479,Azaleastraat                       , 1032 BV ,70.0,3,2150.0,30.714285714285715,52.395674,4.9159809999999995
481,Loenermark                       , 1025 VP ,75.0,3,3000.0,40.0,52.399525,4.932976
482,De Klencke 101 A                       , 1083 HH ,85.0,3,4500.0,52.941176470588225,52.333504,4.885280000000001
483,Gustav Mahlerlaan 126                       , 1082 ME ,169.0,3,3500.0,20.710059171597628,52.336923,4.87132
485,Gustav Mahlerlaan 184                       , 1082 ME ,175.0,3,3400.0,19.428571428571427,52.336913,4.871129
486,Kleiburg                       , 1104 EA ,70.0,3,2300.0,32.857142857142854,52.318351,4.980421
488,Eerste Jan Steenstraat                       , 1072 NR ,110.0,4,5000.0,45.45454545454545,52.353513,4.887904
489,Krommertstraat                       , 1056 TS ,60.0,3,2300.0,38.333333333333336,52.371945000000004,4.8580190000000005
490,Weteringschans 235                       , 1017 XH ,78.0,3,4350.0,55.769230769230774,52.359511,4.895118
491,Brouwersgracht 248 C                       , 1013 HE ,78.0,2,3000.0,38.46153846153846,52.382417,4.885611
492,Eerste Van Swindenstraat                       , 1093 GB ,51.0,2,2500.0,49.01960784313725,52.362646999999996,4.927389
494,Minervalaan                       , 1077 NP ,144.0,5,3650.0,25.347222222222207,52.342892,4.873114
495,Nicolaas Witsenkade 8 C                       , 1017 ZR ,76.0,2,4450.0,58.55263157894736,52.358235,4.895936
496,Javaplein 13 III                       , 1095 CH ,65.0,2,2150.0,33.07692307692308,52.363896000000004,4.940156
497,De Boelelaan 449                       , 1082 RJ ,67.0,2,1500.0,22.38805970149253,52.334771,4.874646
